serialNumber,packetType,deviceTime,gpsTimeValidity,gpsAltitude,gpsLatitude,gpsLongitude,pressure,temperature,xAxisAcc,yAxisAcc,zAxisAcc,xAxisAngVal,yAxisAngVal,zAxisAngVal,xAxisMagF,yAxisMagF,zAxisMagF,time
21845,1,3645,2473,-50466,372467680,1266664832,101192.1563,21.89068604,-0.50994581,-1.480804086,9.590903282,-35.39300156,6.403999805,28.19199944,9.758000374,20.97100067,-49.5890007,233058
21845,1,3656,2473,-51398,372467776,1266664832,101198.8906,21.89126587,-0.196133003,-2.186882973,11.11093521,99.70300293,-20.7329998,-57.57699966,9.548999786,24.46199989,-48.84199905,233168
21845,1,3666,2473,-52624,372467872,1266664704,101217.625,21.86759949,-0.392266005,-1.01989162,11.04228878,93.56600189,-11.31499958,-63.24700165,9.56000042,24.46100044,-48.9090004,233268
21845,1,3677,2474,-56196,372467968,1266664704,101237.6563,21.86817932,-0.294199497,-1.990749955,10.31659603,64.15799713,-14.26599979,-61.83100128,4.756999969,3.986000061,-49.83599854,233378
21845,1,3687,2474,-58099,372468096,1266664576,101244.0781,21.88241577,-0.382459372,0.009806651,11.08151436,-0.216999993,-46.65200043,-63.17100143,4.800000191,3.983999968,-50.06000137,233478
21845,1,3697,2474,-59392,372468192,1266664576,101257.6719,21.86856079,0.696272194,-0.696272194,10.31659603,-11.98700047,-57.63000107,-55.76900101,3.118999958,-7.599999905,-45.52999878,233578
21845,1,3707,2474,-60636,372468256,1266664448,101266.4531,21.87664795,0.107873149,-0.853178561,10.96383476,-1.248000026,-7.743000031,-21.94300079,3.101999998,-7.604000092,-45.61999893,233678
21845,1,3718,2474,-61855,372468352,1266664448,101280.8906,21.87039185,1.039504886,-1.392544389,11.06190205,12.62300014,49.02299881,6.002999783,-1.876999974,-12.52499962,-41.15800095,233788
21845,1,3728,2474,-63204,372468416,1266664448,101284.7188,21.88444519,0.725692093,-1.235637903,9.561484337,13.69200039,47.42599869,6.122000217,-1.881999969,-12.52700043,-41.2480011,233888
21845,1,3738,2474,-64045,372468480,1266664448,101297.5156,21.88232422,-0.147099748,-0.862985194,9.384963989,11.80799961,35.91799927,-3.999000072,5.243999958,-15.22200012,-46.60699844,233988
21845,1,3749,2474,-63161,372468576,1266664320,101303.3281,21.88549805,-0.539365768,-0.657045603,9.639936447,-0.972000003,6.991000175,-29.02099991,5.217000008,-15.22099972,-46.67399979,234098
21845,1,3759,2474,-62131,372468608,1266664320,101316.75,21.88453674,-0.147099748,-0.745305359,10.1596899,-9.982999802,-18.10199928,-48.42900085,10.37899971,-16.01600075,-48.64699936,234198
21845,1,3770,2475,-60873,372468672,1266664192,101323.3594,21.89694214,0.107873149,-0.735498786,10.8265419,-13.67599964,-40.00299835,-60.84000015,10.38899994,-16.0170002,-48.58000183,234308
21845,1,3780,2475,-58851,372468768,1266664064,101336.0469,21.88896179,0.558979034,-0.853178561,10.64021587,-11.23499966,-60.79499817,-68.96600342,10.23999977,-19.03300095,-45.93399811,234408
21845,1,3790,2475,-57442,372468704,1266664064,101346.9531,21.88934326,0.50994581,-0.706078768,8.757338524,7.665999889,-37.92499924,-41.06700134,10.22399998,-19.03199959,-46.00099945,234508
21845,1,3800,2475,-56433,372468704,1266664192,101353.0625,21.87452698,1.304284453,-0.794338644,8.561205864,15.99199963,11.61499977,13.24800014,7.72300005,-24.58699989,-42.8769989,234608
21845,1,3811,2475,-55175,372468704,1266664192,101363.7031,21.84692383,1.08853817,-0.304006159,9.492836952,9.493000031,0.559000015,19.64299965,7.72300005,-24.58799934,-42.98899841,234718
21845,1,3821,2475,-54075,372468736,1266664192,101370.7031,21.84663391,1.323897839,-0.117679805,10.60098839,-11.2489996,-9.866000175,40.57699966,5.576000214,-25.54100037,-40.7840004,234818
21845,1,3832,2475,-52878,372468736,1266664192,101380.5938,21.81977844,1.382737756,-0.794338644,9.012311935,-28.4260006,-11.33899975,59.61700058,5.592000008,-25.53899956,-40.7840004,234928
21845,1,3842,2475,-51477,372468768,1266664192,101386.7188,21.81738281,1.265057802,-0.696272194,7.737446785,-4.625,-4.827000141,47.78099823,2.107000113,-18.07699966,-41.93500137,235028
21845,1,3853,2475,-50607,372468800,1266664192,101400.6719,21.80632019,1.127764821,-1.412157536,9.267284393,60.90200043,24.18000031,49.9280014,1.105000019,-12.68400002,-42.47299957,235138
21845,1,3863,2476,-49994,372468832,1266664192,101407.7656,21.82315063,1.274864435,-1.206218004,11.30706787,64.89199829,10.98799992,55.05799866,-0.54400003,-13.47700024,-41.23300171,235238
21845,1,3873,2476,-49530,372468896,1266664192,101424.2188,21.80245972,1.216024637,-0.941438437,10.04201031,63.84000015,-6.56400013,57.0340004,-0.86500001,-14.27200031,-41.3219986,235338
21845,1,3883,2476,-49105,372468928,1266664192,101428.9688,21.81459045,1.627903819,-0.696272194,9.394770622,63.1230011,-14.72000027,64.74500275,-1.738000035,-13.95499992,-40.75400162,235438
21845,1,3894,2476,-48771,372468992,1266664192,101442.5,21.78717041,1.470997572,-0.421685964,9.747810364,53.40200043,-1.039000034,104.5739975,-4.034999847,-13.95300007,-37.06900024,235548
21845,1,3904,2476,-48554,372469024,1266664192,101455.7031,21.78390503,1.706357121,-0.392266005,11.35610104,46.31299973,0.791999996,137.026001,-7.702000141,-10.30300045,-36.47900009,235648
21845,1,3915,2476,-48357,372469056,1266664192,101462.375,21.77629089,1.412157536,-0.147099748,10.8853817,38.70999908,22.52099991,169.2259979,-8.366000175,-1.093000054,-34.9090004,235758
21845,1,3926,2476,-48288,372469120,1266664192,101473.3438,21.76715088,0.539365768,-0.304006159,8.423913002,25.0909996,-9.932999611,185.0070038,-2.75,21.28700066,-39.09500122,235868
21845,1,3936,2476,-47808,372469120,1266664192,101479.625,21.77619934,1.137571335,-0.460912555,9.522257805,7.770999908,-21.79500008,193.003006,4.735000134,32.24499893,-39.87200165,235968
21845,1,3947,2476,-47333,372469152,1266664192,101490.25,21.77436829,0.853178561,-0.549172401,10.25775623,3.565999985,-2.753999949,194.4340057,13.39299965,40.02199936,-40.79199982,236078
21845,1,3957,2476,-47530,372469184,1266664192,101493.9375,21.78717041,1.068924785,-0.970858335,10.98344803,3.414000034,14.80500031,199.4140015,26.66600037,44.93999863,-39.63299942,236178
21845,1,3967,2477,-46549,372469280,1266664192,101500.7344,21.79823303,0.049033251,-1.775003672,8.77695179,10.69400024,11.21199989,190.0670013,41.59400177,45.73500061,-40.29100037,236278
21845,1,3978,2477,-45194,372469344,1266664192,101521.1875,21.80661011,-0.235359609,-1.412157536,9.365350723,38.88299942,-18.23500061,140.6649933,56.875,40.02099991,-40.03699875,236388
21845,1,3988,2477,-44505,372469312,1266664192,101532.4531,21.81535339,0.166713059,-1.010084987,10.2773695,31.4279995,-26.19499969,131.7290039,64.51999664,30.65200043,-42.00299835,236488
21845,1,3998,2477,-44150,372469312,1266664192,101551.0781,21.81217957,0.107873149,-0.71588546,11.05209446,35.98500061,-8.593000412,132.7299957,70.01399994,22.55699921,-42.8769989,236588
21845,1,4009,2477,-43831,372469344,1266664192,101558.2031,21.83499146,-0.029419951,-0.431492597,10.64021587,35.7120018,-7.697999954,129.904007,70.13700104,10.96899986,-44.47700119,236698
21845,1,4019,2477,-43542,372469344,1266664192,101573.1563,21.8296051,-0.529559135,0.215746298,10.03220272,20.38899994,-18.65600014,129.2640076,73.45600128,0.651000023,-46.11299896,236798
21845,1,4030,2477,-42862,372469280,1266664192,101578.6875,21.83555603,-0.666852236,0.71588546,9.404577255,-7.129000187,-31.89100075,125.8219986,70.48500061,-9.350000381,-47.16699982,236908
21845,1,4040,2477,-42753,372469248,1266664192,101591.2031,21.84384155,-0.107873149,0.843371928,9.55167675,-39.45500183,-35.47399902,129.5850067,65.67700195,-15.69799995,-48.51300049,237008
21845,1,4051,2477,-42844,372469248,1266664192,101605.375,21.85066223,0.568785667,0.196133003,9.76742363,-63.55199814,-20.77099991,142.927002,58.35200119,-19.03100014,-50.45600128,237118
21845,1,4061,2477,-43076,372469248,1266664192,101610.8125,21.84672546,0.460912555,0.019613301,11.32668018,-56.93600082,3.75999999,132.2890015,50.20299911,-19.66699982,-52.45899963,237218
21845,1,4072,2478,-43452,372469248,1266664192,101624.8906,21.85470581,0.156906411,-0.304006159,9.983169556,55.9070015,2.657999992,20.2859993,44.74700165,-18.08099937,-57.06299973,237328
21845,1,4082,2478,-43912,372469280,1266664192,101631.125,21.85461426,0.333426118,-0.215746298,11.00306129,71.43699646,-2.003999949,-9.694000244,43.91699982,-19.66699982,-56.68999863,237428
21845,1,4092,2478,-44828,372469312,1266664064,101636.2969,21.85076904,0.254972905,0.627625644,10.8559618,55.0909996,-6.349999905,-3.980000019,45.25600052,-24.11199951,-53.72999954,237528
21845,1,4103,2478,-42880,372469280,1266664064,101643.625,21.85827637,-0.078453206,0.058839902,8.786758423,-3.236000061,-1.422000051,22.93400002,44.05699921,-29.66500092,-48.67699814,237638
21845,1,4113,2478,-41754,372469216,1266663936,101661.7344,21.85153198,0.088259846,0.519752443,8.767145157,-57.74100113,14.52799988,38.50799942,42.75600052,-32.68099976,-45.78499985,237738
21845,1,4124,2478,-41195,372469216,1266663936,101670.375,21.86741638,0.205939651,-0.284392834,9.375157356,-63.04199982,17.51099968,40.92499924,42.77199936,-32.68399811,-45.78499985,237848
21845,1,4134,2478,-39932,372469184,1266663936,101681.5156,21.87155151,0.196133003,0.009806651,9.914524078,-14.20100021,26.07699966,4.281000137,41.11700058,-24.74300003,-53.0719986,237948
21845,1,4145,2478,-39647,372469184,1266663808,101694.0938,21.87260437,-0.205939651,-0.588398993,9.051537514,26.09199905,26.45899963,-39.36899948,45.27700043,-22.52400017,-52.62400055,238058
21845,1,4155,2478,-39540,372469152,1266663808,101699.8594,21.88040161,-0.882598579,-0.333426118,8.953471184,22.27300072,18.17900085,-54.89799881,45.22399902,-22.52700043,-52.57899857,238158
21845,1,4170,2479,-39172,372469152,1266663808,101711.6563,21.87702942,-0.519752443,-0.725692093,13.28801155,10.96700001,-11.26799965,-92.84999847,50.39099884,-22.52499962,-51.60699844,238308
21845,1,4181,2479,-38774,372469152,1266663680,101719.3281,21.8765564,-0.421685964,-0.853178561,11.463974,7.798999786,-13.91499996,-97.06700134,58.19200134,-19.19199944,-50.5530014,238418
21845,1,4191,2479,-38256,372469120,1266663680,101728.8906,21.88520813,-0.617818952,-0.823758602,8.16893959,7.087999821,-19.17099953,-104.5100021,58.19200134,-19.19199944,-50.5530014,238518
21845,1,4202,2479,-37867,372469120,1266663680,101732.9375,21.89164734,-0.235359609,-0.961051702,7.296147823,9.802000046,-27.24399948,-112.788002,61.17399979,-12.36499977,-52.99700165,238628
21845,1,4212,2479,-37480,372469120,1266663552,101746.1875,21.89414978,0.37265268,-0.843371928,8.541592598,11.22999954,-26.07299995,-111.9560013,61.18999863,-12.36499977,-52.95299911,238728
21845,1,4223,2479,-36769,372469120,1266663552,101751.9688,21.89886475,1.049311519,-0.441299289,11.87585258,-2.769000053,-17.75,-83.06800079,60.32799911,-3.634000063,-54.48500061,238838
21845,1,4233,2479,-35996,372469120,1266663552,101761.5938,21.90560913,1.166991353,-0.480525851,11.80720711,-27.95499992,-6.375999928,-36.5909996,60.32300186,-3.631000042,-54.59700012,238938
21845,1,4244,2479,-34802,372469088,1266663424,101769.5156,21.89906311,0.71588546,-0.294199497,9.904716492,-7.035999775,19.08099937,-48.5320015,60.1570015,3.194999933,-54.22299957,239048
21845,1,4254,2479,-34183,372469056,1266663424,101784.3438,21.90174866,0.529559135,-1.627903819,9.335930824,23.63699913,31.93199921,-74.76499939,60.19400024,3.191999912,-54.26800156,239148
21845,1,4265,2479,-34107,372469056,1266663296,101791.8594,21.901474,-0.127486452,-1.01989162,9.45361042,18.70100021,21.08099937,-86.0510025,63.49200058,6.684000015,-51.64500046,239258
21845,1,4275,2480,-34117,372469024,1266663168,101805.2813,21.90925598,-0.470719218,-0.823758602,10.56176281,7.388000011,-4.729000092,-107.9499969,63.49200058,6.684999943,-51.68899918,239358
21845,1,4286,2480,-34337,372468992,1266663040,101821.4531,21.91088867,0.402072668,-0.451105922,11.09132195,26.6760006,-48.65299988,-144.2559967,59.86800003,14.46399975,-54.26800156,239468
21845,1,4296,2480,-34963,372468928,1266662912,101826.125,21.90002441,0.71588546,-0.323619455,8.590625763,73.0759964,21.82999992,-77.82099915,45.58800125,19.22200012,-57.3030014,239568
21845,1,4307,2480,-35278,372468896,1266662912,101835.4531,21.8865509,1.333704472,0.657045603,9.924329758,64.04599762,49.74000168,-34.64799881,45.56600189,19.22400093,-57.45999908,239678
21845,1,4317,2480,-35608,372468896,1266662912,101840.8125,21.89434814,0.81395191,1.068924785,10.72847557,27.82500076,38.93299866,3.121000051,53.04600143,7.953999996,-58.9469986,239778
21845,1,4327,2480,-36288,372468864,1266662784,101854.7813,21.9016571,0.588398993,1.245444655,10.17930317,-27.31200027,10.57299995,45.11000061,53.04600143,7.956999779,-59.10400009,239878
21845,1,4337,2480,-36863,372468864,1266662784,101861.8438,21.88963318,0.843371928,0.755112052,9.384963989,-51.63399887,0.61500001,66.48799896,55.19900131,7.796999931,-56.54000092,239978
21845,1,4348,2480,-37905,372468864,1266662784,101877.2813,21.90348816,1.08853817,-0.009806651,8.26700592,-61.09700012,3.927999973,78.84799957,56.5320015,10.96899986,-55.30699921,240088
21845,1,4358,2481,-38574,372468832,1266662784,101885.0156,21.9059906,1.216024637,0.735498786,8.355265617,5.671999931,-3.051000118,-10.03499985,57.50600052,11.92399979,-55.81499863,240188
21845,1,4369,2481,-39296,372468832,1266662784,101892.2031,21.91513062,1.206218004,-0.107873149,10.14988232,64.90100098,2.852999926,-67.15200043,57.99900055,10.33600044,-54.83599854,240298
21845,1,4380,2481,-40373,372468800,1266662784,101900.875,21.90704346,1.402351022,0.71588546,11.41494083,49.51599884,8.37899971,-48.38700104,55.70199966,8.751000404,-57.29499817,240408
21845,1,4390,2481,-40980,372468800,1266662656,101904.2656,21.90657043,0.872791886,0.343232751,9.698777199,1.68900001,28.53300095,9.522000313,56.84199905,5.893000126,-56.38299942,240508
21845,1,4400,2481,-41854,372468768,1266662656,101923.4688,21.92272949,1.22583127,0.774725378,9.208444595,-46.96900177,62.08499908,82.99299622,62.33000183,7.001999855,-55.29899979,240608
21845,1,4410,2481,-42662,372468768,1266662656,101931.3438,21.92214966,0.64723891,0.343232751,8.541592598,-39.47100067,65.0759964,95.18699646,67.33100128,3.66899991,-51.59199905,240708
21845,1,4421,2481,-43289,372468736,1266662656,101944.7031,21.92051697,0.107873149,-0.1372931,8.806371689,-23.25900078,56.35800171,87.02700043,72.30000305,2.24000001,-46.6590004,240818
21845,1,4431,2481,-44029,372468736,1266662656,101948.0781,21.92060852,0.049033251,-0.18632634,10.35582256,-0.824999988,22.31999969,49.45000076,75.47000122,-1.253000021,-43.98300171,240918
21845,1,4442,2481,-45114,372468736,1266662528,101961.8281,21.92831421,-0.039226603,0.078453206,11.33648777,7.130000114,-7.550000191,18.83600044,75.15399933,-4.425000191,-41.98799896,241028
21845,1,4452,2481,-45834,372468704,1266662528,101967.2344,21.93177795,0.676658869,0.362846047,10.8559618,2.246999979,-24.7140007,11.45699978,74.10399628,-6.650000095,-43.9090004,241128
21845,1,4463,2482,-46778,372468672,1266662528,101979.7188,21.92070007,0.823758602,0.451105922,9.57129097,-6.649000168,-21.3390007,26.27099991,72.43900299,-8.23900032,-44.125,241238
21845,1,4473,2482,-48231,372468640,1266662528,101997,21.94033813,0.882598579,0.166713059,9.796843529,-26.67000008,49.19300079,98.35800171,69.9489975,-7.922999859,-45.5530014,241338
21845,1,4484,2482,-49204,372468608,1266662528,102003.0781,21.93388367,0.617818952,0.304006159,11.22861385,-22.92200089,57.7859993,122.5810013,72.43900299,-14.90100002,-42.89199829,241448
21845,1,4494,2482,-50065,372468608,1266662528,102017.3281,21.94476318,0.470719218,0.71588546,13.18994522,-18.2689991,36.25999832,108.6549988,73.28500366,-20.45800018,-40.00699997,241548
21845,1,4504,2482,-50850,372468576,1266662528,102026.1719,21.94880676,-0.480525851,0.18632634,10.8853817,-41.57400131,-57.08499908,48.20299911,68.64299774,-24.90600014,-38.86299896,241648
21845,1,4514,2482,-51803,372468544,1266662528,102042.9219,21.94476318,0.921825111,0.019613301,9.934136391,-55.35200119,-69.99700165,41.59899902,63.47600174,-23.79599953,-44.9620018,241748
21845,1,4525,2482,-52411,372468512,1266662528,102050.3906,21.93792725,1.245444655,-0.549172401,9.345737457,-12.97599983,58.68799973,9.852000237,56.54299927,-19.66699982,-51.09899902,241858
21845,1,4536,2483,-53314,372468480,1266662528,102065.1094,21.94418335,-0.019613301,-0.490332514,11.73856068,-15.72999954,45.11899948,9.015999794,59.18199921,-19.34700012,-50.27700043,241968
21845,1,4546,2483,-54055,372468448,1266662528,102071.7969,21.93513489,-0.1372931,-0.568785667,11.32668018,-24.26600075,0.855000019,-25.18000031,63.79199982,-18.39699936,-48.13899994,242068
21845,1,4557,2483,-54356,372468416,1266662528,102078.9219,21.92330933,-0.215746298,-0.588398993,10.3656292,-34.92399979,-64.16999817,-82.66200256,62.50699997,-14.42599964,-50.48600006,242178
21845,1,4567,2483,-54759,372468416,1266662528,102091.9063,21.91213989,0.81395191,-0.853178561,9.728197098,-22.21500015,-79.84999847,-90.2440033,60.2159996,-8.553999901,-54.97800064,242278
21845,1,4578,2483,-55068,372468384,1266662528,102095.75,21.91743469,0.284392834,-0.608012319,9.777230263,21.76799965,-32.44800186,-36.28499985,53.22299957,-4.428999901,-56.89899826,242388
21845,1,4588,2483,-55472,372468384,1266662528,102107.7813,21.89579773,1.529837489,-0.696272194,10.72847557,49.24499893,8.767000198,8.227999687,54.40599823,-4.111999989,-56.89899826,242488
21845,1,4599,2483,-55913,372468352,1266662528,102111.75,21.89935303,1.549450755,-0.304006159,9.639936447,50.82300186,8.68999958,23.00399971,53.24399948,-7.921999931,-56.07699966,242598
21845,1,4609,2483,-56486,372468352,1266662528,102124.6406,21.87962341,1.451384187,0.107873149,8.933858871,43.68099976,9.008000374,47.54100037,53.68899918,-15.06499958,-54.81399918,242698
21845,1,4619,2483,-57243,372468320,1266662528,102129.2813,21.88270569,1.451384187,0.215746298,8.512171745,30.95999908,5.008999825,74.9960022,52.36100006,-20.93600082,-54.10400009,242798
21845,1,4629,2484,-57839,372468320,1266662528,102143.4688,21.86297607,1.843650222,-0.50994581,10.93441486,27.96800041,3.990999937,89.66100311,50.88299942,-23.31900024,-50.69499969,242898
21845,1,4640,2484,-58819,372468288,1266662528,102153.0156,21.86192322,1.902490139,-0.490332514,11.61107349,75.36100006,11.98999977,38.18399811,47.70800018,-27.2840004,-50.69499969,243008
21845,1,4650,2484,-59829,372468224,1266662528,102157.2344,21.86442566,1.549450755,0,9.826263428,64.85700226,16.34000015,61.45899963,45.07400131,-34.58800125,-47.20500183,243108
21845,1,4661,2484,-60343,372468224,1266662528,102170.5781,21.87088013,1.598484039,0.196133003,9.639936447,51.5019989,58.99200058,93.91600037,41.58300018,-37.76399994,-41.44200134,243218
21845,1,4675,2484,-61687,372468192,1266662656,102181.4063,21.88069153,1.265057802,0.313812822,9.110378265,60.77299881,39.08599854,107.3170013,33.95899963,-46.01900101,-31.90500069,243358
21845,1,4686,2484,-62262,372468160,1266662656,102186.2813,21.87443542,1.196411371,0.421685964,8.992697716,55.18700027,23.15600014,111.7580032,26.13100052,-47.2879982,-26.76199913,243468
21845,1,4696,2484,-62670,372468160,1266662656,102198.6719,21.89982605,1.402351022,0.637432218,10.23814297,33.66199875,4.024000168,115.7259979,17.66600037,-45.86100006,-23.57099915,243568
21845,1,4708,2485,-63125,372468160,1266662656,102214.5,21.91627502,2.098623037,0.568785667,10.2773695,9.470000267,-2.440000057,130.3320007,9.699000359,-42.36500168,-22.81599998,243688
21845,1,4719,2485,-63658,372468160,1266662656,102217.5625,21.91271973,1.775003672,0.627625644,10.39504814,37.90299988,40.01900101,98.20999908,-0.222000003,-33.95299911,-21.59700012,243798
21845,1,4729,2485,-64147,372468160,1266662656,102224.8281,21.91157532,1.941716671,-0.529559135,8.58081913,56.375,41.625,79.94100189,-3.530999899,-28.23900032,-23.3390007,243898
21845,1,4739,2485,-64781,372468160,1266662656,102232.9375,21.91041565,2.196689606,-0.313812822,8.825984955,29.48500061,29.6590004,70.55400085,-8.024000168,-25.38299942,-22.86100006,243998
21845,1,4749,2485,-65440,372468192,1266662656,102249.5781,21.90791321,2.216302872,0,9.806650162,13.2329998,34.32699966,75.86199951,-8.708999634,-18.87599945,-24.83399963,244098
21845,1,4760,2485,-66209,372468192,1266662784,102270.1563,21.91416931,2.461469173,0.402072668,13.1997509,5.369999886,33.22299957,92.52300262,-10.71700001,-12.84399986,-25.87299919,244208
21845,1,4770,2485,-66897,372468192,1266662784,102278.75,21.9016571,2.088816404,0.71588546,14.79823494,-59.64500046,61.52500153,148.1170044,-10.88300037,-6.809000015,-29.36300087,244308
21845,1,4781,2485,-67635,372468192,1266662784,102286.5469,21.8971405,1.000278354,-0.774725378,9.855683327,-35.26800156,71.47599792,131.1239929,-8.355999947,10.17700005,-34.66999817,244418
